sentence_id;sentence;dataset
494;Tokyo Stocks Open Lower on Profit-Taking TOKYO (Reuters) - Japan's Nikkei average opened 0.43 percent lower on Thursday as investors took profits in Sony Corp. and other exporters that had risen in the previous three sessions.;agnews
495;U.S. Strike Targets in Fallujah and Tal Afar U.S. jets pounded the rebel stronghold of Fallujah on Thursday, and American and Iraqi forces entered the central city of Samarra for the first time in months to try to reseat the city council and regain control.;agnews
496;Putin Arrives in Turkey on Historic Visit President Vladimir Putins visit to Turkey on Sunday will highlight a thaw in relations between the one-time Cold War foes and focus on trade, investment and energy deals, the Reuters news agency reports.;agnews
497;ICANN Clears Way for Mobile, Job Domain Extensions Because of speed restrictions, mobile devices often have trouble downloading Web pages that are designed to provide the optimum experience for high-speed Internet users.;agnews
498;Gmail Users Soon Able to Check E-Mail Via Outlook (Reuters) Reuters - Web search leader Google Inc.\said on Wednesday it will soon make it possible for users of\its free Gmail service to check their e-mail via Microsoft\Outlook or on certain handheld devices such as mobile phones.;agnews
499;Intel Announces Latest Mobile Chip Intel has announced the latest version of its Centrino mobile processor family, the Pentium M 765, which offers 2 MB of Level 2 cache and a 400-MHz system bus.;agnews
500;Pakistan offers Afghan terror aid Pakistan's President Musharraf offers support to Afghanistan in tracking down al-Qaeda fighters in border regions.;agnews
501;Chinese police arrest school stabbings suspect Yan Yanming has been arrested in Ruzhou, central Henan province, when his mother turned him in to police after he attempted suicide at home.;agnews
502;Legal Questions Dog Microsoft Acquistion (PC World) PC World - Anti-spyware company had granted another company rights to its software.;agnews
503;Toshiba Boosts Hard Drive Capacity New perpendicular recording technology could lead to thinner, lighter, 80GB IPods.;agnews
504;Boxing: Trinidad floors Mayorga to win middleweight fight NEW YORK : Three-time former division champion Felix Trinidad shook off the rust from 29 months of retirement by beating Ricardo Mayorga in the eighth round of a middleweight contest.;agnews
505;Mass. Fair Accident Kills 1, Injures 2 SHREWSBURY, Mass. - A carnival ride broke apart during a church fair Sunday, killing a man and injuring two other people...;agnews
506;Pakistan ready to provide military aid to Nepal: Aziz Pakistani Prime Minister Shaukat Aziz said here Tuesday that Pakistan is ready to provide military assistance to Nepal if Nepal demands.;agnews
507;United go to the tape on Wizards If Kansas City switches conferences next year when MLS realigns due to expansion, teams such as DC United will certainly become more familiar with the Wizards.;agnews
508;McGahee Scores Four Willis McGahee runs for 116 yards and four touchdowns as the Bills hand Seattle's Mike Holmgren his worst defeat with the Seahawks, 38-9.;agnews
509;IBM's Win-Win in Exiting PCs IBM is exiting the PC business, but it -- along with some PC competitors -- should benefit.;agnews
510;GOP platform: Broadband and R D tax credits The Republican party platform includes calls for widely available broadband access, electronic health records and more government R D spending.;agnews
511;LI students win at top science competition A 40-minute schlep by rail and car separates the homes of science prizewinners Jessica Fields, 17, of Jericho, and Taylor Bernheim, 16, of Holliswood, Queens.;agnews
512;Microsoft Sues over Lewd Spam In seven newly filed lawsuits, Microsoft alleges the purveyors of unsolicited obscene e-mail messages violated federal restrictions.;agnews
513;Eftia Joins IBMs PartnerWorld Industry Networks for ISVs Ottawa, Canada (PRWEB) October 13, 2004 -- Eftia, a global provider of operations management software solutions designed to meet the business automation needs of service providers and large enterprises today announced that they have joined IBMs;agnews
514;Yankees Paddle Devil Rays 11-2 (AP) AP - Alex Rodriguez and Hideki Matsui each hit two-run doubles, and Jon Lieber struck out a season-high nine to lead the New York Yankees past the slumping Tampa Bay Devil Rays 11-2 on Tuesday night.;agnews
515;Schilling cant step onto campaign trail The injured Red Sox hurler backed off from taking the stage to appear with President Bush at two Granite State campaign events yesterday.;agnews
516;IBM claims virtualisation victory over EMC IBM is claiming a storage management victory over EMCand has said it can control its entire line of storage arrays with the latest version of its San Volume Controller appliance.;agnews
517;Cassini Radar Sees Titan's 'Cat' (AP) AP - The international Cassini spacecraft is providing evidence that Saturn's planet-size moon Titan is geologically alive and has active atmospheric processes that could be moving material, possibly even liquids, on its surface, scientists said Thursday.;agnews
518;Mayhem, for fun I admit to being skeptical that the Teen-rated Burnout 3: Takedown, from Criterion Games and Electronic Arts, was going to be just another street-racing title.;agnews
519;Bender Out Indefinitely With Knee Injury (AP) AP - Indiana Pacers forward Jonathan Bender's chronically injured left knee has taken yet another turn for the worse.;agnews
520;October Hiring at a Seven-Month Peak WASHINGTON (Reuters) - U.S. employers added to payrolls at the fastest clip in seven months in October, the Labor Department said on Friday, spurred by rebuilding in the hurricane-battered Southeast and brisk hiring in service industries.;agnews
521;DLA set for transatlantic merger DLA looks near certain to rubber-stamp its ambitious merger with US suitor Piper Rudnick within hours, as partners are due to cast their votes on the proposed deal at 2pm tomorrow (4 December).;agnews
522;Other Iraq developments Suicide attack misfires: Two suicide bombers tried to ram their cars into a National Guard base in Kharma, about 40 miles west of Baghdad, on Sunday.;agnews
523;Iran rejects IAEA demand Tehran - Iranian officials said on Wednesday they will not cede to international demands for the Islamic republic to suspend its controversial uranium enrichment activities, saying they were ready for confrontation or negotiation.;agnews
524;Red Sox introduce Renteria to Boston BOSTON -- A year ago, the anticipated press conference to herald the arrival of Nomar Garciaparras replacement at shortstop never happened.;agnews
525;Sex Patch Cools FDA's Ardor Questions about the effectiveness and long-term safety of a testosterone patch designed to boost a woman's sex drive has federal regulators wondering whether to approve the product at all.;agnews
526;Kluivert insists the best is yet to come Patrick Kluivert has sent out a chill warning to both the Barclays Premiership and Europe after launching his Newcastle career in style.;agnews
527;An American Fights, and Wins, to Make His Grandfather Happy From the center of the ring, Andre Dirrell heard voices screaming at his back, warning him to circle away from the boxer closing in.;agnews
528;Boston Sluggers Fall Silent for 2nd Game (AP) AP - Red Sox bats that knocked balls over fences all season flailed wildly at them in the first two games of the AL championship series.;agnews
529;Williams told to repay Dolphins \$8.6 million Former Miami Dolphins running back Ricky Williams was ordered Friday to repay the team more than \$8.6 million for breaching his contract when he suddenly quit before training camp.;agnews
530;Vietnam Airlines in talks to buy four Boeing 7E7s HANOI (AFP) - Vietnam Airlines said Monday it was in talks with Boeing to buy four super-efficient 7E7 Dreamliner aircraft as part of its ambitious fleet and route expansion program.;agnews
531;Utah shoots for 5-0 start at New Mexico Friday BRISTOL, Connecticut (Ticker) -- Trying to crash the BCS party, No. 14 Utah hopes to stop a recent trend against New Mexico when the Mountain West Conference rivals meet Friday.;agnews
532;Federal Court to Hear Microsoft Appeal of Internet Explorer Case Software giant contesting order to pay \$521 million in patent infringement verdict.;agnews
533;"Iraq's Allawi Plays Down EU 'Spectators' Remarks (Reuters) Reuters - Iraqi interim Prime Minister Iyad\Allawi sought to calm anger on Friday over his description of\states that opposed the U.S.-led war to oust Saddam Hussein as\""spectators.""";agnews
